draw_date,variable,value
12/28/2007,pick5_4,28
12/28/2007,pick5_5,54
12/28/2007,winning_numbers,02 19 22 28 54
12/21/2007,mega_ball,7
12/21/2007,multiplier,
12/21/2007,pick5_1,14
12/21/2007,pick5_2,19
12/21/2007,pick5_3,20
12/21/2007,pick5_4,43
12/21/2007,pick5_5,53
12/21/2007,winning_numbers,14 19 20 43 53
12/18/2007,mega_ball,2
12/18/2007,multiplier,
12/18/2007,pick5_1,3
12/18/2007,pick5_2,23
12/18/2007,pick5_3,46
12/18/2007,pick5_4,48
12/18/2007,pick5_5,49
12/18/2007,winning_numbers,03 23 46 48 49
12/14/2007,mega_ball,44
12/14/2007,multiplier,
12/14/2007,pick5_1,4
12/14/2007,pick5_2,7
12/14/2007,pick5_3,12
12/14/2007,pick5_4,17
12/14/2007,pick5_5,30
12/14/2007,winning_numbers,04 07 12 17 30
12/11/2007,mega_ball,46
12/11/2007,multiplier,
12/11/2007,pick5_1,6
12/11/2007,pick5_2,25
12/11/2007,pick5_3,27
12/11/2007,pick5_4,30
12/11/2007,pick5_5,45
12/11/2007,winning_numbers,06 25 27 30 45
12/07/2007,mega_ball,35
12/07/2007,multiplier,
12/07/2007,pick5_1,12
12/07/2007,pick5_2,18
12/07/2007,pick5_3,26
12/07/2007,pick5_4,28
12/07/2007,pick5_5,51
12/07/2007,winning_numbers,12 18 26 28 51
12/04/2007,mega_ball,43
12/04/2007,multiplier,
12/04/2007,pick5_1,16
12/04/2007,pick5_2,27
12/04/2007,pick5_3,30
12/04/2007,pick5_4,45
12/04/2007,pick5_5,53
12/04/2007,winning_numbers,16 27 30 45 53
11/30/2007,mega_ball,7
11/30/2007,multiplier,
11/30/2007,pick5_1,5
11/30/2007,pick5_2,6
11/30/2007,pick5_3,12
11/30/2007,pick5_4,26
11/30/2007,pick5_5,51
11/30/2007,winning_numbers,05 06 12 26 51
11/27/2007,mega_ball,10
11/27/2007,multiplier,
11/27/2007,pick5_1,9
11/27/2007,pick5_2,10
11/27/2007,pick5_3,26
11/27/2007,pick5_4,29
11/27/2007,pick5_5,39
11/27/2007,winning_numbers,09 10 26 29 39
11/23/2007,mega_ball,11
11/23/2007,multiplier,
11/23/2007,pick5_1,18
11/23/2007,pick5_2,21
11/23/2007,pick5_3,33
11/23/2007,pick5_4,42
11/23/2007,pick5_5,56
11/23/2007,winning_numbers,18 21 33 42 56
11/20/2007,mega_ball,6
11/20/2007,multiplier,
11/20/2007,pick5_1,14
11/20/2007,pick5_2,20
11/20/2007,pick5_3,23
11/20/2007,pick5_4,42
11/20/2007,pick5_5,43
11/20/2007,winning_numbers,14 20 23 42 43
11/16/2007,mega_ball,29
11/16/2007,multiplier,
11/16/2007,pick5_1,12
11/16/2007,pick5_2,13
11/16/2007,pick5_3,30
11/16/2007,pick5_4,31
11/16/2007,pick5_5,39
11/16/2007,winning_numbers,12 13 30 31 39
11/13/2007,mega_ball,45
11/13/2007,multiplier,
11/13/2007,pick5_1,15
11/13/2007,pick5_2,26
11/13/2007,pick5_3,36
11/13/2007,pick5_4,39
11/13/2007,pick5_5,40
11/13/2007,winning_numbers,15 26 36 39 40
11/09/2007,mega_ball,21
11/09/2007,multiplier,
11/09/2007,pick5_1,11
11/09/2007,pick5_2,33
11/09/2007,pick5_3,41
11/09/2007,pick5_4,42
11/09/2007,pick5_5,46
11/09/2007,winning_numbers,11 33 41 42 46
11/06/2007,mega_ball,2
11/06/2007,multiplier,
11/06/2007,pick5_1,3
11/06/2007,pick5_2,17
11/06/2007,pick5_3,43
11/06/2007,pick5_4,46
11/06/2007,pick5_5,47
11/06/2007,winning_numbers,03 17 43 46 47
11/02/2007,mega_ball,19
11/02/2007,multiplier,
11/02/2007,pick5_1,1
11/02/2007,pick5_2,3
11/02/2007,pick5_3,34
11/02/2007,pick5_4,49
11/02/2007,pick5_5,52
11/02/2007,winning_numbers,01 03 34 49 52
10/30/2007,mega_ball,22
10/30/2007,multiplier,
10/30/2007,pick5_1,2
10/30/2007,pick5_2,8
10/30/2007,pick5_3,44
10/30/2007,pick5_4,46
10/30/2007,pick5_5,51
10/30/2007,winning_numbers,02 08 44 46 51
10/26/2007,mega_ball,3
10/26/2007,multiplier,
10/26/2007,pick5_1,12
10/26/2007,pick5_2,20
10/26/2007,pick5_3,24
10/26/2007,pick5_4,38
10/26/2007,pick5_5,51
10/26/2007,winning_numbers,12 20 24 38 51
10/23/2007,mega_ball,18
10/23/2007,multiplier,
10/23/2007,pick5_1,2
10/23/2007,pick5_2,7
10/23/2007,pick5_3,45
10/23/2007,pick5_4,52
10/23/2007,pick5_5,53
10/23/2007,winning_numbers,02 07 45 52 53
10/19/2007,mega_ball,14
10/19/2007,multiplier,
10/19/2007,pick5_1,5
10/19/2007,pick5_2,15
10/19/2007,pick5_3,18
10/19/2007,pick5_4,23
10/19/2007,pick5_5,46
10/19/2007,winning_numbers,05 15 18 23 46
10/16/2007,mega_ball,25
10/16/2007,multiplier,
10/16/2007,pick5_1,1
10/16/2007,pick5_2,2
10/16/2007,pick5_3,5
10/16/2007,pick5_4,41
10/16/2007,pick5_5,44
10/16/2007,winning_numbers,01 02 05 41 44
10/12/2007,mega_ball,23
10/12/2007,multiplier,
10/12/2007,pick5_1,21
10/12/2007,pick5_2,26
10/12/2007,pick5_3,34
10/12/2007,pick5_4,44
10/12/2007,pick5_5,54
10/12/2007,winning_numbers,21 26 34 44 54
10/09/2007,mega_ball,44
10/09/2007,multiplier,
10/09/2007,pick5_1,1
10/09/2007,pick5_2,10
10/09/2007,pick5_3,17
10/09/2007,pick5_4,32
10/09/2007,pick5_5,51
10/09/2007,winning_numbers,01 10 17 32 51
10/05/2007,mega_ball,1
10/05/2007,multiplier,
10/05/2007,pick5_1,10
10/05/2007,pick5_2,19
10/05/2007,pick5_3,37
10/05/2007,pick5_4,40
10/05/2007,pick5_5,48
10/05/2007,winning_numbers,10 19 37 40 48
10/02/2007,mega_ball,20
10/02/2007,multiplier,
10/02/2007,pick5_1,28
10/02/2007,pick5_2,37
10/02/2007,pick5_3,40
10/02/2007,pick5_4,43
10/02/2007,pick5_5,44
10/02/2007,winning_numbers,28 37 40 43 44
09/28/2007,mega_ball,42
09/28/2007,multiplier,
09/28/2007,pick5_1,4
09/28/2007,pick5_2,13
09/28/2007,pick5_3,20
09/28/2007,pick5_4,25
09/28/2007,pick5_5,33
09/28/2007,winning_numbers,04 13 20 25 33
09/25/2007,mega_ball,16
09/25/2007,multiplier,
09/25/2007,pick5_1,2
09/25/2007,pick5_2,19
09/25/2007,pick5_3,23
09/25/2007,pick5_4,47
09/25/2007,pick5_5,54
09/25/2007,winning_numbers,02 19 23 47 54
09/21/2007,mega_ball,43
09/21/2007,multiplier,
09/21/2007,pick5_1,5
09/21/2007,pick5_2,21
09/21/2007,pick5_3,23
09/21/2007,pick5_4,33
09/21/2007,pick5_5,45
09/21/2007,winning_numbers,05 21 23 33 45
09/18/2007,mega_ball,8
09/18/2007,multiplier,
09/18/2007,pick5_1,20
09/18/2007,pick5_2,24
09/18/2007,pick5_3,31
09/18/2007,pick5_4,34
09/18/2007,pick5_5,49
09/18/2007,winning_numbers,20 24 31 34 49
09/14/2007,mega_ball,27
09/14/2007,multiplier,
09/14/2007,pick5_1,5
09/14/2007,pick5_2,9
09/14/2007,pick5_3,12
09/14/2007,pick5_4,33
09/14/2007,pick5_5,40
09/14/2007,winning_numbers,05 09 12 33 40
09/11/2007,mega_ball,6
09/11/2007,multiplier,
09/11/2007,pick5_1,9
09/11/2007,pick5_2,10
09/11/2007,pick5_3,17
09/11/2007,pick5_4,21
09/11/2007,pick5_5,35
09/11/2007,winning_numbers,09 10 17 21 35
09/07/2007,mega_ball,3
09/07/2007,multiplier,
09/07/2007,pick5_1,14
09/07/2007,pick5_2,19
09/07/2007,pick5_3,27
09/07/2007,pick5_4,34
09/07/2007,pick5_5,48
09/07/2007,winning_numbers,14 19 27 34 48
09/04/2007,mega_ball,38
09/04/2007,multiplier,
09/04/2007,pick5_1,3
09/04/2007,pick5_2,6
09/04/2007,pick5_3,11
09/04/2007,pick5_4,42
09/04/2007,pick5_5,46
09/04/2007,winning_numbers,03 06 11 42 46
08/31/2007,mega_ball,11
08/31/2007,multiplier,
08/31/2007,pick5_1,8
08/31/2007,pick5_2,18
08/31/2007,pick5_3,22
08/31/2007,pick5_4,40
08/31/2007,pick5_5,44
08/31/2007,winning_numbers,08 18 22 40 44
08/28/2007,mega_ball,44
08/28/2007,multiplier,
08/28/2007,pick5_1,37
08/28/2007,pick5_2,40
08/28/2007,pick5_3,48
08/28/2007,pick5_4,53
08/28/2007,pick5_5,56
08/28/2007,winning_numbers,37 40 48 53 56
08/24/2007,mega_ball,5
08/24/2007,multiplier,
08/24/2007,pick5_1,4
08/24/2007,pick5_2,21
08/24/2007,pick5_3,46
08/24/2007,pick5_4,51
08/24/2007,pick5_5,53
08/24/2007,winning_numbers,04 21 46 51 53
08/21/2007,mega_ball,2
08/21/2007,multiplier,
08/21/2007,pick5_1,8
08/21/2007,pick5_2,38
08/21/2007,pick5_3,54
08/21/2007,pick5_4,55
08/21/2007,pick5_5,56
08/21/2007,winning_numbers,08 38 54 55 56
08/17/2007,mega_ball,12
08/17/2007,multiplier,
08/17/2007,pick5_1,2
08/17/2007,pick5_2,8
08/17/2007,pick5_3,33
08/17/2007,pick5_4,38
08/17/2007,pick5_5,53
08/17/2007,winning_numbers,02 08 33 38 53
08/14/2007,mega_ball,17
08/14/2007,multiplier,
08/14/2007,pick5_1,5
08/14/2007,pick5_2,8
08/14/2007,pick5_3,9
08/14/2007,pick5_4,24
08/14/2007,pick5_5,34
08/14/2007,winning_numbers,05 08 09 24 34
08/10/2007,mega_ball,39
08/10/2007,multiplier,
08/10/2007,pick5_1,10
08/10/2007,pick5_2,20
08/10/2007,pick5_3,32
08/10/2007,pick5_4,33
08/10/2007,pick5_5,54
08/10/2007,winning_numbers,10 20 32 33 54
08/07/2007,mega_ball,9
08/07/2007,multiplier,
08/07/2007,pick5_1,36
08/07/2007,pick5_2,41
08/07/2007,pick5_3,50
08/07/2007,pick5_4,55
08/07/2007,pick5_5,56
08/07/2007,winning_numbers,36 41 50 55 56
08/03/2007,mega_ball,40
08/03/2007,multiplier,
08/03/2007,pick5_1,16
08/03/2007,pick5_2,29
08/03/2007,pick5_3,42
08/03/2007,pick5_4,46
08/03/2007,pick5_5,51
08/03/2007,winning_numbers,16 29 42 46 51
07/31/2007,mega_ball,42
07/31/2007,multiplier,
07/31/2007,pick5_1,5
07/31/2007,pick5_2,18
07/31/2007,pick5_3,37
07/31/2007,pick5_4,39
07/31/2007,pick5_5,43
07/31/2007,winning_numbers,05 18 37 39 43
07/27/2007,mega_ball,2
07/27/2007,multiplier,
07/27/2007,pick5_1,7
07/27/2007,pick5_2,12
07/27/2007,pick5_3,35
07/27/2007,pick5_4,54
07/27/2007,pick5_5,55
07/27/2007,winning_numbers,07 12 35 54 55
07/24/2007,mega_ball,17
07/24/2007,multiplier,
07/24/2007,pick5_1,8
07/24/2007,pick5_2,17
07/24/2007,pick5_3,20
07/24/2007,pick5_4,23
07/24/2007,pick5_5,50
07/24/2007,winning_numbers,08 17 20 23 50
07/20/2007,mega_ball,26
07/20/2007,multiplier,
07/20/2007,pick5_1,6
07/20/2007,pick5_2,13
07/20/2007,pick5_3,30
07/20/2007,pick5_4,41
07/20/2007,pick5_5,52
07/20/2007,winning_numbers,06 13 30 41 52
07/17/2007,mega_ball,5
07/17/2007,multiplier,
07/17/2007,pick5_1,16
07/17/2007,pick5_2,30
07/17/2007,pick5_3,38
07/17/2007,pick5_4,46
07/17/2007,pick5_5,51
07/17/2007,winning_numbers,16 30 38 46 51
07/13/2007,mega_ball,21
07/13/2007,multiplier,
07/13/2007,pick5_1,7
07/13/2007,pick5_2,39
07/13/2007,pick5_3,41
07/13/2007,pick5_4,48
07/13/2007,pick5_5,53
07/13/2007,winning_numbers,07 39 41 48 53
07/10/2007,mega_ball,19
07/10/2007,multiplier,
07/10/2007,pick5_1,19
07/10/2007,pick5_2,24
07/10/2007,pick5_3,30
07/10/2007,pick5_4,34
07/10/2007,pick5_5,56
07/10/2007,winning_numbers,19 24 30 34 56
07/06/2007,mega_ball,37
07/06/2007,multiplier,
07/06/2007,pick5_1,3
07/06/2007,pick5_2,9
07/06/2007,pick5_3,12
07/06/2007,pick5_4,25
07/06/2007,pick5_5,47
07/06/2007,winning_numbers,03 09 12 25 47
07/03/2007,mega_ball,35
07/03/2007,multiplier,
07/03/2007,pick5_1,21
07/03/2007,pick5_2,35
07/03/2007,pick5_3,37
07/03/2007,pick5_4,39
07/03/2007,pick5_5,40
07/03/2007,winning_numbers,21 35 37 39 40
06/29/2007,mega_ball,7
06/29/2007,multiplier,
06/29/2007,pick5_1,1
06/29/2007,pick5_2,17
06/29/2007,pick5_3,40
06/29/2007,pick5_4,51
06/29/2007,pick5_5,52
06/29/2007,winning_numbers,01 17 40 51 52
06/26/2007,mega_ball,21
06/26/2007,multiplier,
06/26/2007,pick5_1,4
06/26/2007,pick5_2,10
06/26/2007,pick5_3,20
06/26/2007,pick5_4,29
06/26/2007,pick5_5,45
06/26/2007,winning_numbers,04 10 20 29 45
06/22/2007,mega_ball,23
06/22/2007,multiplier,
06/22/2007,pick5_1,11
06/22/2007,pick5_2,14
06/22/2007,pick5_3,21
06/22/2007,pick5_4,24
06/22/2007,pick5_5,31
06/22/2007,winning_numbers,11 14 21 24 31
06/19/2007,mega_ball,19
06/19/2007,multiplier,
06/19/2007,pick5_1,5
06/19/2007,pick5_2,16
06/19/2007,pick5_3,31
06/19/2007,pick5_4,49
06/19/2007,pick5_5,54
06/19/2007,winning_numbers,05 16 31 49 54
06/15/2007,mega_ball,21
06/15/2007,multiplier,
06/15/2007,pick5_1,1
06/15/2007,pick5_2,5
06/15/2007,pick5_3,16
06/15/2007,pick5_4,26
06/15/2007,pick5_5,30
06/15/2007,winning_numbers,01 05 16 26 30
06/12/2007,mega_ball,21
06/12/2007,multiplier,
06/12/2007,pick5_1,3
06/12/2007,pick5_2,13
06/12/2007,pick5_3,19
06/12/2007,pick5_4,31
06/12/2007,pick5_5,50
06/12/2007,winning_numbers,03 13 19 31 50
06/08/2007,mega_ball,31
06/08/2007,multiplier,
06/08/2007,pick5_1,6
06/08/2007,pick5_2,26
06/08/2007,pick5_3,29
06/08/2007,pick5_4,31
06/08/2007,pick5_5,39
06/08/2007,winning_numbers,06 26 29 31 39
06/05/2007,mega_ball,15
06/05/2007,multiplier,
06/05/2007,pick5_1,27
06/05/2007,pick5_2,35
06/05/2007,pick5_3,38
06/05/2007,pick5_4,49
06/05/2007,pick5_5,56
06/05/2007,winning_numbers,27 35 38 49 56
06/01/2007,mega_ball,9
06/01/2007,multiplier,
06/01/2007,pick5_1,12
06/01/2007,pick5_2,19
06/01/2007,pick5_3,29
06/01/2007,pick5_4,32
06/01/2007,pick5_5,48
06/01/2007,winning_numbers,12 19 29 32 48
05/29/2007,mega_ball,7
05/29/2007,multiplier,
05/29/2007,pick5_1,2
05/29/2007,pick5_2,24
05/29/2007,pick5_3,44
05/29/2007,pick5_4,51
05/29/2007,pick5_5,54
05/29/2007,winning_numbers,02 24 44 51 54
05/25/2007,mega_ball,1
05/25/2007,multiplier,
05/25/2007,pick5_1,10
05/25/2007,pick5_2,14
05/25/2007,pick5_3,22
05/25/2007,pick5_4,42
05/25/2007,pick5_5,43
05/25/2007,winning_numbers,10 14 22 42 43
05/22/2007,mega_ball,35
05/22/2007,multiplier,
05/22/2007,pick5_1,2
05/22/2007,pick5_2,7
05/22/2007,pick5_3,11
05/22/2007,pick5_4,22
05/22/2007,pick5_5,36
05/22/2007,winning_numbers,02 07 11 22 36
05/18/2007,mega_ball,5
05/18/2007,multiplier,
05/18/2007,pick5_1,13
05/18/2007,pick5_2,23
05/18/2007,pick5_3,24
05/18/2007,pick5_4,30
05/18/2007,pick5_5,44
05/18/2007,winning_numbers,13 23 24 30 44
05/15/2007,mega_ball,42
05/15/2007,multiplier,
05/15/2007,pick5_1,6
05/15/2007,pick5_2,13
05/15/2007,pick5_3,42
05/15/2007,pick5_4,46
05/15/2007,pick5_5,56
05/15/2007,winning_numbers,06 13 42 46 56
05/11/2007,mega_ball,25
05/11/2007,multiplier,
05/11/2007,pick5_1,28
05/11/2007,pick5_2,30
05/11/2007,pick5_3,33
05/11/2007,pick5_4,48
05/11/2007,pick5_5,54
05/11/2007,winning_numbers,28 30 33 48 54
05/08/2007,mega_ball,36
05/08/2007,multiplier,
05/08/2007,pick5_1,16
05/08/2007,pick5_2,24
05/08/2007,pick5_3,41
05/08/2007,pick5_4,43
05/08/2007,pick5_5,54
05/08/2007,winning_numbers,16 24 41 43 54
05/04/2007,mega_ball,34
05/04/2007,multiplier,
05/04/2007,pick5_1,4
05/04/2007,pick5_2,9
05/04/2007,pick5_3,20
05/04/2007,pick5_4,45
05/04/2007,pick5_5,55
05/04/2007,winning_numbers,04 09 20 45 55
05/01/2007,mega_ball,42
05/01/2007,multiplier,
05/01/2007,pick5_1,11
05/01/2007,pick5_2,16
05/01/2007,pick5_3,31
05/01/2007,pick5_4,52
05/01/2007,pick5_5,53
05/01/2007,winning_numbers,11 16 31 52 53
04/27/2007,mega_ball,15
04/27/2007,multiplier,
04/27/2007,pick5_1,5
04/27/2007,pick5_2,7
04/27/2007,pick5_3,26
04/27/2007,pick5_4,38
04/27/2007,pick5_5,56
04/27/2007,winning_numbers,05 07 26 38 56
04/24/2007,mega_ball,14
04/24/2007,multiplier,
04/24/2007,pick5_1,8
04/24/2007,pick5_2,10
04/24/2007,pick5_3,35
04/24/2007,pick5_4,36
04/24/2007,pick5_5,43
04/24/2007,winning_numbers,08 10 35 36 43
04/20/2007,mega_ball,40
04/20/2007,multiplier,
04/20/2007,pick5_1,1
04/20/2007,pick5_2,9
04/20/2007,pick5_3,10
04/20/2007,pick5_4,23
04/20/2007,pick5_5,53
04/20/2007,winning_numbers,01 09 10 23 53
04/17/2007,mega_ball,37
04/17/2007,multiplier,
04/17/2007,pick5_1,1
04/17/2007,pick5_2,4
04/17/2007,pick5_3,11
04/17/2007,pick5_4,31
04/17/2007,pick5_5,47
04/17/2007,winning_numbers,01 04 11 31 47
04/13/2007,mega_ball,33
04/13/2007,multiplier,
04/13/2007,pick5_1,11
04/13/2007,pick5_2,14
04/13/2007,pick5_3,21
04/13/2007,pick5_4,25
04/13/2007,pick5_5,26
04/13/2007,winning_numbers,11 14 21 25 26
04/10/2007,mega_ball,10
04/10/2007,multiplier,
04/10/2007,pick5_1,7
04/10/2007,pick5_2,15
04/10/2007,pick5_3,16
04/10/2007,pick5_4,19
04/10/2007,pick5_5,28
04/10/2007,winning_numbers,07 15 16 19 28
04/06/2007,mega_ball,6
04/06/2007,multiplier,
04/06/2007,pick5_1,24
04/06/2007,pick5_2,32
04/06/2007,pick5_3,34
04/06/2007,pick5_4,36
04/06/2007,pick5_5,39
04/06/2007,winning_numbers,24 32 34 36 39
04/03/2007,mega_ball,38
04/03/2007,multiplier,
04/03/2007,pick5_1,16
04/03/2007,pick5_2,26
04/03/2007,pick5_3,33
04/03/2007,pick5_4,34
04/03/2007,pick5_5,46
04/03/2007,winning_numbers,16 26 33 34 46
03/30/2007,mega_ball,22
03/30/2007,multiplier,
03/30/2007,pick5_1,15
03/30/2007,pick5_2,23
03/30/2007,pick5_3,37
03/30/2007,pick5_4,48
03/30/2007,pick5_5,53
03/30/2007,winning_numbers,15 23 37 48 53
03/27/2007,mega_ball,6
03/27/2007,multiplier,
03/27/2007,pick5_1,18
03/27/2007,pick5_2,25
03/27/2007,pick5_3,34
03/27/2007,pick5_4,35
03/27/2007,pick5_5,42
03/27/2007,winning_numbers,18 25 34 35 42
03/23/2007,mega_ball,36
03/23/2007,multiplier,
03/23/2007,pick5_1,18
03/23/2007,pick5_2,21
03/23/2007,pick5_3,35
03/23/2007,pick5_4,51
03/23/2007,pick5_5,53
03/23/2007,winning_numbers,18 21 35 51 53
03/20/2007,mega_ball,15
03/20/2007,multiplier,
03/20/2007,pick5_1,7
03/20/2007,pick5_2,21
03/20/2007,pick5_3,46
03/20/2007,pick5_4,49
03/20/2007,pick5_5,55
03/20/2007,winning_numbers,07 21 46 49 55
03/16/2007,mega_ball,9
03/16/2007,multiplier,
03/16/2007,pick5_1,17
03/16/2007,pick5_2,25
03/16/2007,pick5_3,36
03/16/2007,pick5_4,40
03/16/2007,pick5_5,43
03/16/2007,winning_numbers,17 25 36 40 43
03/13/2007,mega_ball,35
03/13/2007,multiplier,
03/13/2007,pick5_1,7
03/13/2007,pick5_2,11
03/13/2007,pick5_3,16
03/13/2007,pick5_4,38
03/13/2007,pick5_5,49
03/13/2007,winning_numbers,07 11 16 38 49
03/09/2007,mega_ball,30
03/09/2007,multiplier,
03/09/2007,pick5_1,10
03/09/2007,pick5_2,13
03/09/2007,pick5_3,25
03/09/2007,pick5_4,42
03/09/2007,pick5_5,43
03/09/2007,winning_numbers,10 13 25 42 43
03/06/2007,mega_ball,20
03/06/2007,multiplier,
03/06/2007,pick5_1,16
03/06/2007,pick5_2,22
03/06/2007,pick5_3,29
03/06/2007,pick5_4,39
03/06/2007,pick5_5,42
03/06/2007,winning_numbers,16 22 29 39 42
03/02/2007,mega_ball,43
03/02/2007,multiplier,
03/02/2007,pick5_1,14
03/02/2007,pick5_2,21
03/02/2007,pick5_3,33
03/02/2007,pick5_4,35
03/02/2007,pick5_5,51
03/02/2007,winning_numbers,14 21 33 35 51
02/27/2007,mega_ball,18
02/27/2007,multiplier,
02/27/2007,pick5_1,18
02/27/2007,pick5_2,31
02/27/2007,pick5_3,44
02/27/2007,pick5_4,45
02/27/2007,pick5_5,48
02/27/2007,winning_numbers,18 31 44 45 48
02/23/2007,mega_ball,43
02/23/2007,multiplier,
02/23/2007,pick5_1,3
02/23/2007,pick5_2,18
02/23/2007,pick5_3,21
02/23/2007,pick5_4,38
02/23/2007,pick5_5,50
02/23/2007,winning_numbers,03 18 21 38 50
02/20/2007,mega_ball,11
02/20/2007,multiplier,
02/20/2007,pick5_1,1
02/20/2007,pick5_2,9
02/20/2007,pick5_3,26
02/20/2007,pick5_4,46
02/20/2007,pick5_5,51
02/20/2007,winning_numbers,01 09 26 46 51
02/16/2007,mega_ball,41
02/16/2007,multiplier,
02/16/2007,pick5_1,17
02/16/2007,pick5_2,35
02/16/2007,pick5_3,40
02/16/2007,pick5_4,46
02/16/2007,pick5_5,48
02/16/2007,winning_numbers,17 35 40 46 48
02/13/2007,mega_ball,41
02/13/2007,multiplier,
02/13/2007,pick5_1,3
02/13/2007,pick5_2,9
02/13/2007,pick5_3,24
02/13/2007,pick5_4,29
02/13/2007,pick5_5,41
02/13/2007,winning_numbers,03 09 24 29 41
02/09/2007,mega_ball,41
02/09/2007,multiplier,
02/09/2007,pick5_1,32
02/09/2007,pick5_2,39
02/09/2007,pick5_3,46
02/09/2007,pick5_4,48
02/09/2007,pick5_5,49
02/09/2007,winning_numbers,32 39 46 48 49
02/06/2007,mega_ball,38
02/06/2007,multiplier,
02/06/2007,pick5_1,16
02/06/2007,pick5_2,21
02/06/2007,pick5_3,35
02/06/2007,pick5_4,36
02/06/2007,pick5_5,46
02/06/2007,winning_numbers,16 21 35 36 46
02/02/2007,mega_ball,15
02/02/2007,multiplier,
02/02/2007,pick5_1,22
02/02/2007,pick5_2,33
02/02/2007,pick5_3,35
02/02/2007,pick5_4,40
02/02/2007,pick5_5,53
02/02/2007,winning_numbers,22 33 35 40 53
01/30/2007,mega_ball,25
01/30/2007,multiplier,
01/30/2007,pick5_1,14
01/30/2007,pick5_2,18
01/30/2007,pick5_3,44
01/30/2007,pick5_4,52
01/30/2007,pick5_5,56
01/30/2007,winning_numbers,14 18 44 52 56
01/26/2007,mega_ball,14
01/26/2007,multiplier,
01/26/2007,pick5_1,16
01/26/2007,pick5_2,17
01/26/2007,pick5_3,36
01/26/2007,pick5_4,49
01/26/2007,pick5_5,54
01/26/2007,winning_numbers,16 17 36 49 54
01/23/2007,mega_ball,35
01/23/2007,multiplier,
01/23/2007,pick5_1,3
01/23/2007,pick5_2,5
01/23/2007,pick5_3,15
01/23/2007,pick5_4,26
01/23/2007,pick5_5,53
01/23/2007,winning_numbers,03 05 15 26 53
01/19/2007,mega_ball,17
01/19/2007,multiplier,
01/19/2007,pick5_1,4
01/19/2007,pick5_2,28
01/19/2007,pick5_3,30
01/19/2007,pick5_4,31
01/19/2007,pick5_5,35
01/19/2007,winning_numbers,04 28 30 31 35
01/16/2007,mega_ball,10
01/16/2007,multiplier,
01/16/2007,pick5_1,4
01/16/2007,pick5_2,8
01/16/2007,pick5_3,15
01/16/2007,pick5_4,33
01/16/2007,pick5_5,52
01/16/2007,winning_numbers,04 08 15 33 52
01/12/2007,mega_ball,22
01/12/2007,multiplier,
01/12/2007,pick5_1,12
01/12/2007,pick5_2,14
01/12/2007,pick5_3,26
01/12/2007,pick5_4,40
01/12/2007,pick5_5,42
01/12/2007,winning_numbers,12 14 26 40 42
01/09/2007,mega_ball,13
01/09/2007,multiplier,
01/09/2007,pick5_1,7
01/09/2007,pick5_2,11
01/09/2007,pick5_3,26
01/09/2007,pick5_4,38
01/09/2007,pick5_5,54
01/09/2007,winning_numbers,07 11 26 38 54
01/05/2007,mega_ball,6
01/05/2007,multiplier,
01/05/2007,pick5_1,2
01/05/2007,pick5_2,12
01/05/2007,pick5_3,44
01/05/2007,pick5_4,46
01/05/2007,pick5_5,51
01/05/2007,winning_numbers,02 12 44 46 51
01/02/2007,mega_ball,1
01/02/2007,multiplier,
01/02/2007,pick5_1,9
01/02/2007,pick5_2,10
01/02/2007,pick5_3,38
01/02/2007,pick5_4,51
01/02/2007,pick5_5,53
01/02/2007,winning_numbers,09 10 38 51 53
12/29/2006,mega_ball,29
12/29/2006,multiplier,
12/29/2006,pick5_1,3
12/29/2006,pick5_2,4
12/29/2006,pick5_3,10
12/29/2006,pick5_4,39
12/29/2006,pick5_5,50
12/29/2006,winning_numbers,03 04 10 39 50
12/26/2006,mega_ball,3
12/26/2006,multiplier,
12/26/2006,pick5_1,7
12/26/2006,pick5_2,12
12/26/2006,pick5_3,25
12/26/2006,pick5_4,44
12/26/2006,pick5_5,53
12/26/2006,winning_numbers,07 12 25 44 53
12/22/2006,mega_ball,43
12/22/2006,multiplier,
12/22/2006,pick5_1,5
12/22/2006,pick5_2,12
12/22/2006,pick5_3,15
12/22/2006,pick5_4,25
12/22/2006,pick5_5,34
12/22/2006,winning_numbers,05 12 15 25 34
12/19/2006,mega_ball,7
12/19/2006,multiplier,
12/19/2006,pick5_1,9
12/19/2006,pick5_2,32
12/19/2006,pick5_3,37
12/19/2006,pick5_4,42
12/19/2006,pick5_5,48
12/19/2006,winning_numbers,09 32 37 42 48
12/15/2006,mega_ball,39
12/15/2006,multiplier,
12/15/2006,pick5_1,6
12/15/2006,pick5_2,7
12/15/2006,pick5_3,17
12/15/2006,pick5_4,28
12/15/2006,pick5_5,40
12/15/2006,winning_numbers,06 07 17 28 40
12/12/2006,mega_ball,23
12/12/2006,multiplier,
12/12/2006,pick5_1,20
12/12/2006,pick5_2,30
12/12/2006,pick5_3,31
12/12/2006,pick5_4,35
12/12/2006,pick5_5,49
12/12/2006,winning_numbers,20 30 31 35 49
12/08/2006,mega_ball,8
12/08/2006,multiplier,
12/08/2006,pick5_1,1
12/08/2006,pick5_2,15
12/08/2006,pick5_3,29
12/08/2006,pick5_4,32
12/08/2006,pick5_5,45
12/08/2006,winning_numbers,01 15 29 32 45
12/05/2006,mega_ball,45
12/05/2006,multiplier,
12/05/2006,pick5_1,6
12/05/2006,pick5_2,9
12/05/2006,pick5_3,13
12/05/2006,pick5_4,43
